,temperature,humidity,visibility,apparentTemperature,pressure,windSpeed,cloudCover,windBearing,precipIntensity,dewPoint,precipProbability
2016-06-15 02:00:00,85.48200000000006,0.4460000000000003,10.0,85.79400000000003,1015.8659999999998,11.17099999999999,0.13999999999999993,185.9,0.0,61.36600000000002,0.0
2016-06-15 03:00:00,84.55666666666669,0.46333333333333326,10.0,85.04666666666671,1014.9399999999999,12.203333333333344,0.12333333333333327,181.33333333333334,0.0,61.62333333333329,0.0
2016-06-15 04:00:00,82.99566666666666,0.47733333333333283,10.0,83.56799999999997,1014.0596666666668,12.264333333333337,0.0789999999999999,183.46666666666667,0.0,61.292666666666726,0.0
2016-06-15 05:00:00,80.8480000000001,0.5060000000000004,10.0,81.25600000000004,1013.3499999999999,11.983999999999988,0.07199999999999998,186.4,0.0,60.893999999999956,0.0
2016-06-15 06:00:00,77.83999999999996,0.5603333333333339,10.0,77.83999999999996,1012.6653333333325,10.756666666666671,0.0639999999999999,183.96666666666667,0.0,60.764666666666656,0.0
2016-06-15 07:00:00,74.84066666666673,0.6140000000000001,10.0,74.84066666666673,1012.1913333333315,10.397333333333346,0.04400000000000003,184.2,0.0,60.685999999999964,0.0
2016-06-15 08:00:00,72.69500000000006,0.6449999999999996,10.0,72.69500000000006,1011.9699999999993,9.255,0.04499999999999994,190.5,0.0,60.129999999999924,0.0
2016-06-15 09:00:00,70.82666666666665,0.6813333333333337,10.0,70.82666666666665,1011.3113333333315,7.744666666666656,0.06733333333333338,192.0,0.0,59.782000000000046,0.0
2016-06-15 10:00:00,69.48100000000007,0.705666666666667,10.0,69.48100000000007,1010.2903333333344,7.148333333333343,0.11133333333333341,190.86666666666667,0.0,59.56233333333334,0.0
2016-06-15 11:00:00,68.57800000000003,0.7280000000000001,10.0,68.57800000000003,1009.2999999999989,6.958000000000004,0.16200000000000006,190.0,0.0,59.57599999999997,0.0
2016-06-15 12:00:00,67.68433333333341,0.7590000000000008,9.645333333333339,67.68433333333341,1008.4386666666682,5.679,0.19633333333333317,190.0,0.004623333333333332,59.918666666666624,0.2279999999999999
2016-06-15 13:00:00,67.03333333333339,0.7966666666666669,9.239999999999991,67.03333333333339,1007.800000000001,4.613333333333335,0.22000000000000028,194.0,0.0125,60.59333333333328,0.49333333333333296
2016-06-15 14:00:00,66.39100000000003,0.8449999999999999,9.132999999999997,66.39100000000003,1007.6690000000009,1.947000000000003,0.2860000000000001,247.8,0.024060000000000015,61.458999999999925,0.6160000000000004
2016-06-15 15:00:00,65.61799999999997,0.8746666666666674,9.43066666666667,65.61799999999997,1007.3673333333335,2.087333333333334,0.30999999999999994,215.0,0.02159333333333335,61.8226666666667,0.6106666666666674
2016-06-15 16:00:00,65.37933333333325,0.8953333333333325,9.540000000000003,65.37933333333325,1006.9969999999988,3.7566666666666637,0.17966666666666672,227.2,0.007263333333333328,62.25866666666674,0.23966666666666725
2016-06-15 17:00:00,66.78599999999996,0.860000000000001,9.644,66.78599999999996,1007.6480000000012,4.849999999999998,0.07599999999999998,224.2,0.0007199999999999999,62.548000000000044,0.025999999999999992
2016-06-15 18:00:00,69.20666666666658,0.7749999999999999,9.803333333333335,69.20666666666658,1008.3799999999994,4.821666666666664,0.06833333333333329,218.5,0.0,61.948333333333395,0.0
2016-06-15 19:00:00,72.27199999999996,0.5953333333333336,9.942666666666666,72.27199999999996,1008.5159999999986,9.572666666666661,0.03533333333333334,286.46666666666664,0.0,57.148666666666614,0.0
2016-06-15 20:00:00,74.13800000000009,0.47100000000000064,9.996,74.13800000000009,1008.637000000001,10.111999999999995,0.057000000000000044,301.5,0.0,52.757999999999946,0.0
2016-06-15 21:00:00,76.34399999999988,0.4039999999999997,10.0,76.34399999999988,1008.9860000000006,10.985999999999995,0.041333333333333354,292.6666666666667,0.0,50.296666666666724,0.0
2016-06-15 22:00:00,78.07533333333342,0.33233333333333304,10.0,78.07533333333342,1009.0100000000006,12.02633333333332,0.0786666666666667,274.6,0.0,46.98900000000007,0.0
